PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
900 901 902 903 904 905 906 907 908 909 910 930 931 932 940 941 942 
1.61526E+00 9.36882E-02 1.70125E+00 9.86874E-02 5.85024E+03 2.46751E+00 1.43141E-01 3.64278E+03 1.61527E+00 9.36888E-02 6.70579E-01 7.26656E+00 4.21406E-01 -2.15805E+06 7.27425E+00 4.22092E-01 2.18370E+06 
1.64481E+00 1.11090E-01 1.73281E+00 1.17040E-01 5.95117E+03 2.51287E+00 1.69730E-01 3.69895E+03 1.64482E+00 1.11091E-01 7.87537E-01 7.39952E+00 4.99726E-01 -2.20211E+06 7.40719E+00 5.00374E-01 2.22817E+06 
1.71137E+00 1.43122E-01 1.79402E+00 1.45771E-01 6.05182E+03 2.59806E+00 2.09702E-01 3.75451E+03 1.71139E+00 1.43124E-01 9.35581E-01 7.65668E+00 6.21159E-01 -2.23664E+06 7.66431E+00 6.21770E-01 2.26312E+06 
1.83294E+00 1.91844E-01 1.89626E+00 1.86178E-01 6.15220E+03 2.73710E+00 2.64633E-01 3.80944E+03 1.83296E+00 1.91846E-01 1.12541E+00 8.08479E+00 7.90980E-01 -2.23365E+06 8.09238E+00 7.91557E-01 2.26053E+06 
1.99803E+00 2.51012E-01 2.03580E+00 2.35589E-01 6.25462E+03 2.92717E+00 3.31897E-01 3.86527E+03 1.99805E+00 2.51015E-01 1.37272E+00 8.66942E+00 9.98580E-01 -2.23000E+06 8.67697E+00 9.99125E-01 2.25729E+06 
2.21416E+00 3.22189E-01 2.21913E+00 2.95356E-01 6.35903E+03 3.17712E+00 4.13336E-01 3.92197E+03 2.21419E+00 3.22193E-01 1.69973E+00 9.43766E+00 1.24959E+00 -2.22568E+06 9.44517E+00 1.25010E+00 2.25339E+06 
2.48981E+00 4.07009E-01 2.45360E+00 3.66903E-01 6.46540E+03 3.49695E+00 5.10878E-01 3.97952E+03 2.48985E+00 4.07016E-01 2.13910E+00 1.04200E+01 1.54989E+00 -2.22071E+06 1.04275E+01 1.55038E+00 2.24884E+06 
2.74992E+00 4.83058E-01 2.67531E+00 4.31271E-01 6.54902E+03 3.79942E+00 5.98652E-01 4.02463E+03 2.74998E+00 4.83067E-01 2.58638E+00 1.13486E+01 1.81989E+00 -2.21640E+06 1.13561E+01 1.82035E+00 2.24487E+06 
2.83447E+00 5.07137E-01 2.74746E+00 4.51688E-01 6.57368E+03 3.89785E+00 6.26493E-01 4.03791E+03 2.83454E+00 5.07148E-01 2.73972E+00 1.16507E+01 1.90549E+00 -2.21507E+06 1.16581E+01 1.90595E+00 2.24364E+06 
