PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
900 901 902 903 904 905 906 907 908 909 910 930 931 932 940 941 942 
1.60581E+00 9.31793E-02 1.69079E+00 9.81051E-02 3.89821E+03 2.45217E+00 1.42281E-01 2.08480E+03 1.60582E+00 9.31799E-02 4.46828E-01 7.22537E+00 4.19230E-01 -2.14597E+06 7.22576E+00 4.19270E-01 2.16169E+06 
1.63581E+00 1.10719E-01 1.72282E+00 1.16605E-01 3.97934E+03 2.49821E+00 1.69085E-01 2.12646E+03 1.63582E+00 1.10720E-01 5.26598E-01 7.36036E+00 4.98165E-01 -2.19058E+06 7.36073E+00 4.98199E-01 2.20662E+06 
1.70279E+00 1.42898E-01 1.78445E+00 1.45478E-01 4.06119E+03 2.58402E+00 2.09259E-01 2.16838E+03 1.70281E+00 1.42899E-01 6.27838E-01 7.61934E+00 6.20187E-01 -2.22560E+06 7.61967E+00 6.20215E-01 2.24196E+06 
1.82471E+00 1.91757E-01 1.88705E+00 1.86012E-01 4.14385E+03 2.72357E+00 2.64367E-01 2.21061E+03 1.82473E+00 1.91759E-01 7.58026E-01 8.04897E+00 7.90529E-01 -2.22305E+06 8.04927E+00 7.90552E-01 2.23974E+06 
1.99001E+00 2.51024E-01 2.02684E+00 2.35515E-01 4.22877E+03 2.91401E+00 3.31761E-01 2.25396E+03 1.99004E+00 2.51027E-01 9.28101E-01 8.63467E+00 9.98508E-01 -2.21985E+06 8.63494E+00 9.98526E-01 2.23686E+06 
2.20622E+00 3.22250E-01 2.21029E+00 2.95332E-01 4.31593E+03 3.16416E+00 4.13271E-01 2.29844E+03 2.20625E+00 3.22254E-01 1.15362E+00 9.40346E+00 1.24971E+00 -2.21599E+06 9.40370E+00 1.24973E+00 2.23334E+06 
2.48176E+00 4.07059E-01 2.44473E+00 3.66877E-01 4.40534E+03 3.48397E+00 5.10815E-01 2.34406E+03 2.48180E+00 4.07066E-01 1.45752E+00 1.03857E+01 1.55000E+00 -2.21148E+06 1.03859E+01 1.55001E+00 2.22918E+06 
2.74165E+00 4.83051E-01 2.66630E+00 4.31203E-01 4.47606E+03 3.78628E+00 5.98532E-01 2.38013E+03 2.74171E+00 4.83061E-01 1.76771E+00 1.13138E+01 1.81981E+00 -2.20754E+06 1.13140E+01 1.81982E+00 2.22551E+06 
2.82612E+00 5.07106E-01 2.73839E+00 4.51599E-01 4.49699E+03 3.88463E+00 6.26346E-01 2.39081E+03 2.82618E+00 5.07117E-01 1.87421E+00 1.16156E+01 1.90533E+00 -2.20631E+06 1.16158E+01 1.90533E+00 2.22437E+06 
