PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
900 901 902 903 904 905 906 907 908 909 910 930 931 932 940 941 942 
1.61418E+00 9.37826E-02 1.69984E+00 9.87632E-02 3.55100E+03 2.46538E+00 1.43243E-01 2.02887E+03 1.61419E+00 9.37832E-02 4.07030E-01 7.26324E+00 4.21966E-01 -2.15970E+06 7.26540E+00 4.22169E-01 2.17454E+06 
1.64371E+00 1.11169E-01 1.73139E+00 1.17101E-01 3.62868E+03 2.51072E+00 1.69811E-01 2.07012E+03 1.64372E+00 1.11170E-01 4.80194E-01 7.39615E+00 5.00210E-01 -2.20384E+06 7.39829E+00 5.00400E-01 2.21899E+06 
1.71004E+00 1.43130E-01 1.79239E+00 1.45768E-01 3.70728E+03 2.59564E+00 2.09695E-01 2.11166E+03 1.71006E+00 1.43131E-01 5.73126E-01 7.65245E+00 6.21363E-01 -2.23845E+06 7.65456E+00 6.21540E-01 2.25391E+06 
1.83106E+00 1.91704E-01 1.89419E+00 1.86052E-01 3.78693E+03 2.73407E+00 2.64457E-01 2.15356E+03 1.83107E+00 1.91706E-01 6.92736E-01 8.07868E+00 7.90653E-01 -2.23568E+06 8.08077E+00 7.90818E-01 2.25146E+06 
1.99530E+00 2.50647E-01 2.03303E+00 2.35272E-01 3.86891E+03 2.92319E+00 3.31461E-01 2.19661E+03 1.99532E+00 2.50650E-01 8.49122E-01 8.66037E+00 9.97441E-01 -2.23225E+06 8.66244E+00 9.97595E-01 2.24835E+06 
2.21024E+00 3.21508E-01 2.21537E+00 2.94771E-01 3.95321E+03 3.17180E+00 4.12532E-01 2.24079E+03 2.21027E+00 3.21513E-01 1.05666E+00 9.42445E+00 1.24731E+00 -2.22816E+06 9.42649E+00 1.24745E+00 2.24460E+06 
2.48430E+00 4.05908E-01 2.44850E+00 3.65960E-01 4.03984E+03 3.48981E+00 5.09584E-01 2.28613E+03 2.48434E+00 4.05914E-01 1.33659E+00 1.04012E+01 1.54610E+00 -2.22341E+06 1.04032E+01 1.54623E+00 2.24019E+06 
2.74287E+00 4.81551E-01 2.66892E+00 4.29982E-01 4.10847E+03 3.79051E+00 5.96884E-01 2.32201E+03 2.74293E+00 4.81560E-01 1.62254E+00 1.13244E+01 1.81463E+00 -2.21928E+06 1.13263E+01 1.81476E+00 2.23633E+06 
2.82692E+00 5.05498E-01 2.74064E+00 4.50285E-01 4.12880E+03 3.88835E+00 6.24570E-01 2.33263E+03 2.82698E+00 5.05508E-01 1.72076E+00 1.16247E+01 1.89976E+00 -2.21800E+06 1.16266E+01 1.89988E+00 2.23513E+06 
